"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_A1226B6B316B5DAE844946D8","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","7/01/2014","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/01/2014","","$","preferred_return","Preferred Return","$77,661.40","","","","","","77,661.40","actual","","",""
"PAIR_CAF29EABAE36ABA4C03B0406","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","7/01/2014","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/01/2014","","$","distribution","Total","$77,661.40","","","","","","77,661.40","actual","","",""
"PAIR_D65D9EA2FC7AF020492883A2","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","7/02/2012","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/02/2012","","$","preferred_return","Preferred Return","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_FE13CC9AC30DA04C9D72F437","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","7/02/2012","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/02/2012","","$","distribution","Total","$93,750.00","","","","","","93,750.00","actual","","",""
"PAIR_39A3D5AAEC062F6038E2E175","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Contributions","7/11/2012","Amount","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/11/2012","","$","contribution","Amount","$7,500,000.00","","","","","","7,500,000.00","actual","","",""
"PAIR_B147F8B6A20ECB6D4A41D529","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Contributions","7/29/2013","Amount","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/29/2013","","$","contribution","Amount","$7,500,000.00","","","","","","7,500,000.00","actual","","",""
"PAIR_6E4BD32C8EBA8DBE2243D74F","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","7/31/2013","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/31/2013","","$","preferred_return","Preferred Return","$2,607,692.31","","","","","","2,607,692.31","actual","","",""
"PAIR_F8F39E84A05066BE30A6785E","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","7/31/2013","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/31/2013","","$","distribution","Total","$2,607,692.31","","","","","","2,607,692.31","actual","","",""
"PAIR_B81E50E6088CA4A3B50F549C","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; metric_category `contribution` follows the printed row label.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Contributions","7/31/2014","Amount","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/31/2014","","$","contribution","Amount","$6,000,000.00","","","","","","6,000,000.00","actual","","",""
"PAIR_3E303E2121FFAD1E5D7ED780","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","9/12/2012","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","9/12/2012","","$","preferred_return","Preferred Return","$2,307,692.31","","","","","","2,307,692.31","actual","","",""
"PAIR_F064C5C17A07625650F493E1","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","9/12/2012","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","9/12/2012","","$","distribution","Total","$2,307,692.31","","","","","","2,307,692.31","actual","","",""
"PAIR_EF1CB0351AD554DAA1AE94A2","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","9/25/2013","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","9/25/2013","","$","preferred_return","Preferred Return","$6,110,775.52","","","","","","9/25/2013","actual","IMAGE_ONLY: value read from page-012.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_8A60405BB92C2315EC082CA6","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","9/25/2013","Return of Capital","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","9/25/2013","","$","return_of_capital","Return of Capital","$9,039,224.48","","","","","","9,039,224.48","actual","","",""
"PAIR_DFBFF2148496AD2809051728","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","9/25/2013","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","9/25/2013","","$","distribution","Total","$15,150,000.00","","","","","","15,150,000.00","actual","","",""
"PAIR_E413118A410F0CA908D93C09","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","9/29/2014","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","9/29/2014","","$","preferred_return","Preferred Return","$5,560,169.83","","","","","","9/29/2014","actual","IMAGE_ONLY: value read from page-012.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_E7E4518E44A477224034C2C4","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","9/29/2014","Return of Capital","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","9/29/2014","","$","return_of_capital","Return of Capital","$9,617,003.39","","","","","","9,617,003.39","actual","","",""
"PAIR_F00220099A8A734E4593BD1F","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Distributions","9/29/2014","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","9/29/2014","","$","distribution","Total","$15,177,173.22","","","","","","15,177,173.22","actual","","",""
"PAIR_F66FD807144B6789127FD340","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table; one-sided row confirmed printed on page 12 from the page image.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","12","TABLE","Investor Contributions and Distributions","Committed Capital","Committed Capital","UNLABELED_COLUMN_1","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","","","$","commitment","Committed Capital","$150,000,000.00","","","","","","150,000,000.00","actual","","",""
"PAIR_C9AEFEC68DA9E1656476EB2F","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","1/08/2016","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/08/2016","","$","preferred_return","Preferred Return","$76,036.94","","","","","","76,036.94","actual","","",""
"PAIR_873508C84C449C15C15E36B4","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","1/08/2016","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/08/2016","","$","distribution","Total","$76,036.94","","","","","","76,036.94","actual","","",""
"PAIR_2D77B8882343ECF865F1DAEA","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","1/12/2017","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/12/2017","","$","preferred_return","Preferred Return","$85,169.50","","","","","","85,169.50","actual","","",""
"PAIR_BBBE859858B4225FE8D0934A","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","1/12/2017","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/12/2017","","$","distribution","Total","$85,169.50","","","","","","1/12/2017","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_ECBA80AC96FC88B6D0FDAA5C","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","1/12/2018","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/12/2018","","$","preferred_return","Preferred Return","$94,017.55","","","","","","94,017.55","actual","","",""
"PAIR_B6F13779C7F81622DA699809","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","1/12/2018","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","1/12/2018","","$","distribution","Total","$94,017.55","","","","","","94,017.55","actual","","",""
"PAIR_625213F16D026EF8D77CD6BA","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","10/01/2015","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/01/2015","","$","preferred_return","Preferred Return","$75,086.38","","","","","","10/01/2015","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_A0363E7F68111546F7B0245B","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","10/01/2015","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/01/2015","","$","distribution","Total","$75,086.38","","","","","","75,086.38","actual","","",""
"PAIR_70C75F31A2C44293A9063A2C","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","10/05/2016","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/05/2016","","$","preferred_return","Preferred Return","$84,786.66","","","","","","10/05/2016","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_3E293877EC7054913ACA8AA8","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","10/05/2016","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/05/2016","","$","distribution","Total","$84,786.66","","","","","","84,786.66","actual","","",""
"PAIR_AF00CF05895B1F819815110E","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","10/11/2017","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/11/2017","","$","preferred_return","Preferred Return","$105,061.56","","","","","","10/11/2017","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_F199652D8813CFEDC1EF138F","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","10/11/2017","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/11/2017","","$","distribution","Total","$105,061.56","","","","","","105,061.56","actual","","",""
"PAIR_0A223851ED5329225EA458C8","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","10/20/2017","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/20/2017","","$","preferred_return","Preferred Return","$7,500,000.00","","","","","","7,500,000.00","actual","","",""
"PAIR_3F84B8461ECE9EBDDF7C65A8","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","10/20/2017","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","10/20/2017","","$","distribution","Total","$7,500,000.00","","","","","","10/20/2017","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_42AE064807296144CB523BD5","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","4/09/2015","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","4/09/2015","","$","preferred_return","Preferred Return","$2,813.68","","","","","","4/09/2015","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_D61BFCBAF2AEE3BDC7BF985B","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","4/09/2015","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","4/09/2015","","$","distribution","Total","$2,813.68","","","","","","4/09/2015","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_3CE67D67BADA2A0A07FF0F81","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","4/10/2017","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","4/10/2017","","$","preferred_return","Preferred Return","$91,380.34","","","","","","4/10/2017","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_9ED6C34C2E56FD2F749C3131","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","4/10/2017","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","4/10/2017","","$","distribution","Total","$91,380.34","","","","","","91,380.34","actual","","",""
"PAIR_EAC8F0A1939BC122F398ED8A","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","4/11/2016","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","4/11/2016","","$","preferred_return","Preferred Return","$83,622.57","","","","","","4/11/2016","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_C629895F90575DBC2EDBD894","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","4/11/2016","Total","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","4/11/2016","","$","distribution","Total","$83,622.57","","","","","","4/11/2016","actual","IMAGE_ONLY: value read from page-013.png; the OCR text renders this figure with different digit separators, so the cited line cannot reproduce it character for character.","",""
"PAIR_B6275C79A5301D946468910C","MERGE","source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; source_section is the page heading `Investor Contributions and Distributions`; B used the box title, which belongs in source_table.","2026-08-22.2","SRC034","c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8","Financials","01-financials","CORE","ADJUDICATED","fund_economics_observation","13","TABLE","Investor Contributions and Distributions","Distributions","7/01/2015","Preferred Return","1","investor","Pennsylvania Public School Employees' Retirement System (PSERS)","","","","","","","","","","7/01/2015","","$","preferred_return","Preferred Return","$72,818.20","","","","","","72,818.20","actual","","",""
