"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_EC7DEABE2520D7751C00589F","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","5 Year","2","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","5 Year","","alpha","Difference","(1.11%)","%","","","","","Difference 2.68% 3.11% 1.69% (1.11%) (1.86%) (0.91%)","actual","","",""
"PAIR_185A0F21876DC57CFABB540B","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","5 Year","3","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","5 Year","","alpha","Difference","0.70%","%","","","","","Difference 4.75% (12.54%) (0.91%) 0.70% 0.20% (1.07%)","actual","","",""
"PAIR_D2DF7FBA89D79003B7645570","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","7 Year","1","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","7 Year","","alpha","Difference","2.16%","%","","","","","Difference 1.03% 1.27% 2.48% 2.55% 2.16% 1.63%","actual","","",""
"PAIR_A70069A39C2EDE503A877734","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","7 Year","2","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","7 Year","","alpha","Difference","(1.86%)","%","","","","","Difference 2.68% 3.11% 1.69% (1.11%) (1.86%) (0.91%)","actual","","",""
"PAIR_E829A1EF7560652E6FDC7C03","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","7 Year","3","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","7 Year","","alpha","Difference","0.20%","%","","","","","Difference 4.75% (12.54%) (0.91%) 0.70% 0.20% (1.07%)","actual","","",""
"PAIR_BA2E68F003F1CAF1ED72B9C1","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","Qtr","1","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","Qtr","","alpha","Difference","1.03%","%","","","","","Difference 1.03% 1.27% 2.48% 2.55% 2.16% 1.63%","actual","","",""
"PAIR_0538E8980E9B5A5CA947D37D","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","Qtr","2","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","Qtr","","alpha","Difference","2.68%","%","","","","","Difference 2.68% 3.11% 1.69% (1.11%) (1.86%) (0.91%)","actual","","",""
"PAIR_9F407A71A39E3F23A0D015FF","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","Qtr","3","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","Qtr","","alpha","Difference","4.75%","%","","","","","Difference 4.75% (12.54%) (0.91%) 0.70% 0.20% (1.07%)","actual","","",""
"PAIR_5B48D9A552AB1CD0CF4512AF","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","Since Inception","1","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","Since Inception","","alpha","Difference","1.63%","%","","","","","Difference 1.03% 1.27% 2.48% 2.55% 2.16% 1.63%","actual","","",""
"PAIR_8B21A5F9CDC285080C0B8ABF","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","Since Inception","2","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","Since Inception","","alpha","Difference","(0.91%)","%","","","","","Difference 2.68% 3.11% 1.69% (1.11%) (1.86%) (0.91%)","actual","","",""
"PAIR_E4349DBABB01C08B4D5F64AD","MERGE","metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Difference","Since Inception","3","other_printed_scope","Difference","Natural Resources","Natural Resources","","","","","","","","December 31, 2020","Since Inception","","alpha","Difference","(1.07%)","%","","","","","Difference 4.75% (12.54%) (0.91%) 0.70% 0.20% (1.07%)","actual","","",""
"PAIR_6BC3E05C857DC0DA3B534DD6","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","1 Year","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","1 Year","","return","Net Time Weighted Returns","0.73%","%","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_E1981739775363C44FD45BD3","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","3 Year","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","3 Year","","return","Net Time Weighted Returns","3.54%","%","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_9EAFA05D04ADB1BFA5EBBACE","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","5 Year","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","5 Year","","return","Net Time Weighted Returns","4.02%","%","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_0556B8D6E06B1CB84FD36464","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","Commitment","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","$","commitment","Commitment","45,000,000","","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_A6CB13A5890DD566F873BBEF","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","DPI","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","","dpi","DPI","0.28","","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_B9038518E7EEC15A614CDF57","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","Market Value","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","$","nav","Market Value","50,273,292","","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_195EC231F9CCF5C33F73AD32","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. PIC is paid_in_capital, never moic: the disambiguation table names the printed label PIC explicitly. The page prints it under a Multiples banner, which is why one lane typed it a multiple. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","PIC","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","","paid_in_capital","PIC","1.00","","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_6F5825B1BA566F972FDC6835","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","Qtr","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","Qtr","","return","Net Time Weighted Returns","0.93%","%","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_71CF9A23964B93EB67A3DE46","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","RVPI","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","","rvpi","RVPI","1.12","","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_2C8A9E45D5AEDC9B52ED59DE","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","Since Inception","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","Since Inception","","return","Net Time Weighted Returns","6.22%","%","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_8B4B10F113731E02AC514974","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","SI IRR","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","Since Inception","","irr","SI IRR","6.25%","%","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_CB05255B0B3200B13E8D53D3","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities II, L.P.","TVPI","1","fund","Eastern Timberland Opportunities II, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","","tvpi","TVPI","1.40","","","","","","Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00","actual","","",""
"PAIR_C4020E60F4C7A7B8E13FE339","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","1 Year","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","1 Year","","return","Net Time Weighted Returns","4.24%","%","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
"PAIR_EBC6A457758AA53007EAEC0E","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","Commitment","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","$","commitment","Commitment","50,000,000","","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
"PAIR_A1C2F382ABF388DF2EAE3BAA","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","DPI","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","","dpi","DPI","0.02","","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
"PAIR_85898BB670A94A899FE6DA6C","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","Market Value","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","$","nav","Market Value","13,083,932","","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
"PAIR_E88C6E2AED6DEDA325E33B03","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. PIC is paid_in_capital, never moic: the disambiguation table names the printed label PIC explicitly. The page prints it under a Multiples banner, which is why one lane typed it a multiple. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","PIC","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","","","paid_in_capital","PIC","0.27","","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
"PAIR_54658BE7F5727C988363A552","MERGE","subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.","2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","fund_economics_observation","10","TABLE","Investment Detail","Investment Detail","Eastern Timberland Opportunities III, L.P.","Qtr","1","fund","Eastern Timberland Opportunities III, L.P.","Natural Resources","Timber","","","","","","","","December 31, 2020","Qtr","","return","Net Time Weighted Returns","1.02%","%","","","","","Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27","actual","","",""
