"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"PAIR_E20767491182F846976370A2","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","20YR","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","14.9","%","","","Annualized","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_DE7B6204E46E86E94052694D","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","3YR","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","4.1","%","","","Annualized","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_E6C1436567A5DACCEDBAF752","MERGE","same number, different column. B swapped the 5YR and 10YR readings on this and six other body rows while reading its own Long Term Pool and Policy Benchmark rows in printed order, so B is internally inconsistent. The grid assigns the fourth numeric cell to column_index 6 (x=260) and the fifth to column_index 7 (x=303) on every row of this table, and the page's own narrative fixes column 6 as 5YR by stating 11.8% over five years and 9.2% over ten years for the Long Term Pool row. A holds the printed value; B holds the printed section, table title and metric_name. Backfill 2026-09-01: qualifier columns filled from the lanes' agreed reading.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","5YR","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","18.4","%","","","Annualized","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_14F07A6BCD2F872CDB05BAA8","MERGE","same number, different column. B swapped the 5YR and 10YR readings on this and six other body rows while reading its own Long Term Pool and Policy Benchmark rows in printed order, so B is internally inconsistent. The grid assigns the fourth numeric cell to column_index 6 (x=260) and the fifth to column_index 7 (x=303) on every row of this table, and the page's own narrative fixes column 6 as 5YR by stating 11.8% over five years and 9.2% over ten years for the Long Term Pool row. A holds the printed value; B holds the printed section, table title and metric_name. Backfill 2026-09-01: qualifier columns filled from the lanes' agreed reading.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","10YR","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","9.6","%","","","Annualized","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_964BE8837BCF0A51AA6C3C59","ACCEPT_B","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_DECD2E154B597F0A9D8B4822","ACCEPT_B","printed and eligible. The 2025 stack prints seven labels that sum to 100 (28+9+28+16+9+4+6) and A omitted Fixed Income & Cash. B carries the printed section heading Asset Allocation, the printed figure title, and the IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_E624DCB95075FE5EEC5B3C57","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","20YR","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","11.6","%","","","Annualized","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_76A88FFFF95924A9B2F9B0F2","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","3YR","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","12.8","%","","","Annualized","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_86DEE24A2B3D7857FA7C67BF","MERGE","same number, different column. B swapped the 5YR and 10YR readings on this and six other body rows while reading its own Long Term Pool and Policy Benchmark rows in printed order, so B is internally inconsistent. The grid assigns the fourth numeric cell to column_index 6 (x=260) and the fifth to column_index 7 (x=303) on every row of this table, and the page's own narrative fixes column 6 as 5YR by stating 11.8% over five years and 9.2% over ten years for the Long Term Pool row. A holds the printed value; B holds the printed section, table title and metric_name. Backfill 2026-09-01: qualifier columns filled from the lanes' agreed reading.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","5YR","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","10.5","%","","","Annualized","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_D0B0ABE5F924100A88F6BB3E","MERGE","same number, different column. B swapped the 5YR and 10YR readings on this and six other body rows while reading its own Long Term Pool and Policy Benchmark rows in printed order, so B is internally inconsistent. The grid assigns the fourth numeric cell to column_index 6 (x=260) and the fifth to column_index 7 (x=303) on every row of this table, and the page's own narrative fixes column 6 as 5YR by stating 11.8% over five years and 9.2% over ten years for the Long Term Pool row. A holds the printed value; B holds the printed section, table title and metric_name. Backfill 2026-09-01: qualifier columns filled from the lanes' agreed reading.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","10YR","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","11.4","%","","","Annualized","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_90577A04AFAF02163EC0FC25","ACCEPT_B","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B848E76F7BA194F5C93289F6","ACCEPT_B","printed and eligible. The 2025 stack prints seven labels that sum to 100 (28+9+28+16+9+4+6) and A omitted Fixed Income & Cash. B carries the printed section heading Asset Allocation, the printed figure title, and the IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_ABBB02977F60C7235128D2B4","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","20YR","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","9.0","%","","","Annualized","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_C86C303F3F9CB1241DC7D040","MERGE","B is source-correct on all three differing fields. The page prints the section heading Long Term Pool Performance above this table and A left source_section blank; source_table takes the printed table title, the TABLE 1 prefix being the figure number; and metric_name Investment Returns is the measure the printed title names, a period column header never being a metric name. Value agreed by both lanes and confirmed against the grid column x-coordinate. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","3YR","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","7.4","%","","","Annualized","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_29AA3BD7F3E4AE0C06E94ED6","MERGE","same number, different column. B swapped the 5YR and 10YR readings on this and six other body rows while reading its own Long Term Pool and Policy Benchmark rows in printed order, so B is internally inconsistent. The grid assigns the fourth numeric cell to column_index 6 (x=260) and the fifth to column_index 7 (x=303) on every row of this table, and the page's own narrative fixes column 6 as 5YR by stating 11.8% over five years and 9.2% over ten years for the Long Term Pool row. A holds the printed value; B holds the printed section, table title and metric_name. Backfill 2026-09-01: qualifier columns filled from the lanes' agreed reading.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","5YR","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","20.8","%","","","Annualized","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","","","ANNUALIZED","annualized","unstated","",""
"PAIR_5FA8AC7C8C48CBE89C765C15","MERGE","printed and eligible. Graph 3 prints nine bar labels, three series across three period groups, and A extracted only the TUCS median series. B carries the printed section heading Long Term Pool Performance, the printed figure title, and the sanctioned IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated. Values cross-check against Table 1: the Long Term Pool bars equal its 5YR, 10YR and 20YR cells and the Policy Portfolio bars equal the Policy Benchmark row. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","TUCS All Master Trust Universe Median","10 Years","1","peer_group","TUCS All Master Trust Universe Median","","","","","","","","","","June 30, 2025","10 Years","","return","Relative Performance","7.4%","%","","","Annualized through June 30, 2025","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","","","ANNUALIZED","annualized","unstated","",""
"PAIR_2425F4F618FA79527573F830","MERGE","printed and eligible. Graph 3 prints nine bar labels, three series across three period groups, and A extracted only the TUCS median series. B carries the printed section heading Long Term Pool Performance, the printed figure title, and the sanctioned IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated. Values cross-check against Table 1: the Long Term Pool bars equal its 5YR, 10YR and 20YR cells and the Policy Portfolio bars equal the Policy Benchmark row. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","TUCS All Master Trust Universe Median","20 Years","1","peer_group","TUCS All Master Trust Universe Median","","","","","","","","","","June 30, 2025","20 Years","","return","Relative Performance","7.1%","%","","","Annualized through June 30, 2025","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","","","ANNUALIZED","annualized","unstated","",""
"PAIR_B5341D9F3CA932DD2D137F9B","MERGE","printed and eligible. Graph 3 prints nine bar labels, three series across three period groups, and A extracted only the TUCS median series. B carries the printed section heading Long Term Pool Performance, the printed figure title, and the sanctioned IMAGE_ONLY convention for a chart label whose TXT glyphs are duplicated. Values cross-check against Table 1: the Long Term Pool bars equal its 5YR, 10YR and 20YR cells and the Policy Portfolio bars equal the Policy Benchmark row. Backfill 2026-09-01: the qualifier columns the other lane filled are carried, the lanes agreeing on every filled cell.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","TUCS All Master Trust Universe Median","5 Years","1","peer_group","TUCS All Master Trust Universe Median","","","","","","","","","","June 30, 2025","5 Years","","return","Relative Performance","8.7%","%","","","Annualized through June 30, 2025","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","","","ANNUALIZED","annualized","unstated","",""
"","ADD","both lanes missed the table's first value column. TABLE 1 prints Allocation(1) ahead of the period columns, footnoted Percent of Long Term Pool net asset value, and the grid lists it at column_index 1 (x=111) on nine of the ten body rows; the Policy Benchmark row prints no allocation and yields none. A percentage of net asset value per bucket is allocation_observation actual_allocation, performance_observation carrying no allocation category.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","Allocation","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","100.0","%","","","","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","","","","","","",""
"","ADD","both lanes missed the table's first value column. TABLE 1 prints Allocation(1) ahead of the period columns, footnoted Percent of Long Term Pool net asset value, and the grid lists it at column_index 1 (x=111) on nine of the ten body rows; the Policy Benchmark row prints no allocation and yields none. A percentage of net asset value per bucket is allocation_observation actual_allocation, performance_observation carrying no allocation category.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","Allocation","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","27.7","%","","","","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","","","","","","",""
"","ADD","both lanes missed the table's first value column. TABLE 1 prints Allocation(1) ahead of the period columns, footnoted Percent of Long Term Pool net asset value, and the grid lists it at column_index 1 (x=111) on nine of the ten body rows; the Policy Benchmark row prints no allocation and yields none. A percentage of net asset value per bucket is allocation_observation actual_allocation, performance_observation carrying no allocation category.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","Allocation","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","9.1","%","","","","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","","","","","","",""
"","ADD","both lanes missed the table's first value column. TABLE 1 prints Allocation(1) ahead of the period columns, footnoted Percent of Long Term Pool net asset value, and the grid lists it at column_index 1 (x=111) on nine of the ten body rows; the Policy Benchmark row prints no allocation and yields none. A percentage of net asset value per bucket is allocation_observation actual_allocation, performance_observation carrying no allocation category.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","Allocation","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","28.5","%","","","","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","","","","","","",""
"","ADD","both lanes missed the table's first value column. TABLE 1 prints Allocation(1) ahead of the period columns, footnoted Percent of Long Term Pool net asset value, and the grid lists it at column_index 1 (x=111) on nine of the ten body rows; the Policy Benchmark row prints no allocation and yields none. A percentage of net asset value per bucket is allocation_observation actual_allocation, performance_observation carrying no allocation category.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","Allocation","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","15.6","%","","","","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","","","","","","",""
"","ADD","both lanes missed the table's first value column. TABLE 1 prints Allocation(1) ahead of the period columns, footnoted Percent of Long Term Pool net asset value, and the grid lists it at column_index 1 (x=111) on nine of the ten body rows; the Policy Benchmark row prints no allocation and yields none. A percentage of net asset value per bucket is allocation_observation actual_allocation, performance_observation carrying no allocation category.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","Allocation","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","8.6","%","","","","","Absolute Return 8.6 2.5 5.4 6.4 4.4 5.7","actual","","","","","","","",""
"","ADD","both lanes missed the table's first value column. TABLE 1 prints Allocation(1) ahead of the period columns, footnoted Percent of Long Term Pool net asset value, and the grid lists it at column_index 1 (x=111) on nine of the ten body rows; the Policy Benchmark row prints no allocation and yields none. A percentage of net asset value per bucket is allocation_observation actual_allocation, performance_observation carrying no allocation category.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Credit","Allocation","1","asset_class","Credit","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","4.6","%","","","","","Credit 4.6 11.3 8.8 9.9 6.9 6.9","actual","","","","","","","",""
"","ADD","both lanes missed the table's first value column. TABLE 1 prints Allocation(1) ahead of the period columns, footnoted Percent of Long Term Pool net asset value, and the grid lists it at column_index 1 (x=111) on nine of the ten body rows; the Policy Benchmark row prints no allocation and yields none. A percentage of net asset value per bucket is allocation_observation actual_allocation, performance_observation carrying no allocation category.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","Allocation","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","4.5","%","","","","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","","","","","","",""
"","ADD","both lanes missed the table's first value column. TABLE 1 prints Allocation(1) ahead of the period columns, footnoted Percent of Long Term Pool net asset value, and the grid lists it at column_index 1 (x=111) on nine of the ten body rows; the Policy Benchmark row prints no allocation and yields none. A percentage of net asset value per bucket is allocation_observation actual_allocation, performance_observation carrying no allocation category.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Cash","Allocation","1","asset_class","Cash","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","1.4","%","","","","","Cash 1.4 3.8 4.0 2.4 1.7 --","actual","","","","","","","",""
"","ADD","both lanes missed it, and the same call was made on SRC192 and SRC389 in this route. Footnote (3) prints the Policy Benchmark as a geometrically linked monthly average of two weighted constituents. A weight of a named benchmark is that benchmark's target allocation, which allocation_observation carries as target_allocation. The subject is the benchmark whose composition it is, so subject_type benchmark and subject_name Policy Benchmark, with the constituent index in asset_class. The same footnote's policy portfolio weights are printed only as the compound tokens 65/10/25 and 60/10/30 for prior periods, not as per-bucket cells, so they are not extracted. Grouping corrected 2026-09-01: the printed value is the benchmark component named by the row label, never an asset-class grouping, so `asset_class` is blank.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","MSCI All Country World Equity","Benchmark consisting of","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","","","target_allocation","Benchmark composition weight","75%","%","","","","","Geometrically linked monthly average of 75% MSCI All Country World Equity and 25% Bloomberg U.S. Treasury Bond.","actual","","","","","","","",""
"","ADD","both lanes missed it, and the same call was made on SRC192 and SRC389 in this route. Footnote (3) prints the Policy Benchmark as a geometrically linked monthly average of two weighted constituents. A weight of a named benchmark is that benchmark's target allocation, which allocation_observation carries as target_allocation. The subject is the benchmark whose composition it is, so subject_type benchmark and subject_name Policy Benchmark, with the constituent index in asset_class. The same footnote's policy portfolio weights are printed only as the compound tokens 65/10/25 and 60/10/30 for prior periods, not as per-bucket cells, so they are not extracted. Grouping corrected 2026-09-01: the printed value is the benchmark component named by the row label, never an asset-class grouping, so `asset_class` is blank.","2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Bloomberg U.S. Treasury Bond","Benchmark consisting of","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","","","target_allocation","Benchmark composition weight","25%","%","","","","","Geometrically linked monthly average of 75% MSCI All Country World Equity and 25% Bloomberg U.S. Treasury Bond.","actual","","","","","","","",""
