"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"PAIR_E2DAB2EABFFC5079C9D3A964","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","14","","1","","","","","","","","","","","","","","","","","","","","Represents closed (new borrower) loans as a percent of total new borrower investment opportunities reviewed (i.e., each borrower and each sponsor are represented) from 2016 to March 31, 2026.","","","14. Represents closed (new borrower) loans as a percent of total new borrower","actual","","","","14","","","",""
"PAIR_84D961E9E53CE7F51270869A","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","15","","1","","","","","","","","","","","","","","","","","","","","Represents the average based on deal count from 2016 to 1Q 2026.","","","15. Representstheaveragebasedondealcountfrom2016to1Q2026.","actual","","","","15","","","",""
"PAIR_08E7C9623B3EC28AC125698D","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","16","","1","","","","","","","","","","","","","","","","","","","","Please refer to Loss & Default Disclosures included herein for Defined Terms and additional information.","","","16. PleaserefertoLoss&DefaultDisclosuresincludedhereinforDefinedTermsand","actual","","","","16","","","",""
"PAIR_1962C0B429627C9F3F003C13","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","2","","1","","","","","","","","","","","","","","","","","","","","Distribution rate is calculated by annualizing the next month’s declared distribution by share by the most recent month-end NAV.","","","2. Distributionrateiscalculatedbyannualizingthenextmonth’sdeclareddistribution","actual","","","","2","","","",""
"PAIR_FD5470F0EACDA9CF346E236D","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","3","","1","","","","","","","","","","","","","","","","","","","","Represents total loan commitments as of April 30, 2026.","","","3. RepresentstotalloancommitmentsasofApril30,2026.","actual","","","","3","","","",""
"PAIR_BAC3071D33CCA43CA5C2F5B8","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","4","","1","","","","","","","","","","","","","","","","","","","","Total borrowers in the Private Credit and Liquid Credit portfolios as of March 31, 2026. For purposes of the figures above, investments with different legal issuer names on the financial statements may be aggregated where they represent exposure to the same underlying borrower or portfolio company. As a result, borrower counts, percentages, and related metrics may differ slightly from the quarterly report.","","","4. TotalborrowersinthePrivateCreditandLiquidCreditportfoliosasofMarch31,","actual","","","","4","","","",""
"PAIR_153D8A95D699A5E96A1412EB","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","5","","1","","","","","","","","","","","","","","","","","","","","Net leverage ratio is calculated as principal debt outstanding less cash and cash equivalents, foreign currencies, and short-term investments divided by NAV as of April 30, 2026.","","","5. Netleverageratioiscalculatedasprincipaldebtoutstandinglesscashandcash","actual","","","","5","","","",""
"PAIR_D7EF1BB10656D6821D40A626","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","6","","1","","","","","","","","","","","","","","","","","","","","Approximately 97.8% of the Private Credit portfolio at fair value consists of First Lien loans as of March 31, 2026.","","","6. Approximately97.8%ofthePrivateCreditportfolioatfairvalueconsistsofFirst","actual","","","","6","","","",""
"PAIR_D179B72E408F8EF5034659C5","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","7","","1","","","","","","","","","","","","","","","","","","","","Includes all private loan investments for which fair value is determined by Antares Capital Credit Advisers LLC (“the Adviser”) at least quarterly (with assistance, as applicable, from a third-party valuation firm, and subject to oversight by the Board). Portfolio metrics are based on latest unaudited financial statements received by the Adviser and its affiliates as of March 31, 2026. Loan-to-Value (“LTV”) is calculated as net debt through each respective investment tranche in which the Company holds an investment divided by estimated enterprise value or value of the underlying collateral of the portfolio company. Weighted average LTV is weighted based on the funded commitment of the total applicable private loans.","","","7. IncludesallprivateloaninvestmentsforwhichfairvalueisdeterminedbyAntares","actual","","","","7","","","",""
"PAIR_AAD7B1267876D58D82CFB57C","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","8","","1","","","","","","","","","","","","","","","","","","","","Includes all private loan investments for which fair value is determined by Antares Capital Credit Advisers LLC (“the Adviser”) at least quarterly (with assistance, as applicable, from a third-party valuation firm, and subject to oversight by the Board). Portfolio metrics are based on latest unaudited financial statements received by the Adviser and its affiliates as of March 31, 2026. LTM EBITDA refers to adjusted earnings before interest, taxes, depreciation and amortization (“EBITDA”) in accordance with the underlying governing documents, over the last twelve months as reported by respective borrowers. Excludes investments with no reported EBITDA or where EBITDA, in the Adviser’s judgment, was not a material component of the investment thesis, such as annual recurring revenue loans, or investments with negative EBITDA.","","","8. IncludesallprivateloaninvestmentsforwhichfairvalueisdeterminedbyAntares","actual","","","","8","","","",""
"PAIR_384AF93AB986AC32F4D1EBE7","MERGE","Backfill 2026-09-01: both lanes transcribed the numbered footnote identically; the quote keeps the printed marker and, where lane A recorded it, condition_raw names the table the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","6","FOOTNOTE","Footnotes","Footnotes","9","","1","","","","","","","","","","","","","","","","","","","","Please note, the total distribution per share represents next month's declared distribution, consistent with the distribution rate calculation.","","Total Distribution Per Share","9. Please note, the total distribution per share represents next month's declared","actual","","","","9","","","",""
"PAIR_979445DFD8582E62E7986890","MERGE","Backfill 2026-09-01: both lanes transcribed footnote 17 identically; page 7 prints no section heading, so the section stays blank and condition_raw names the awards block the footnote governs.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","7","FOOTNOTE","","Footnotes","17","","1","","","","","","","","","","","","","","","","","","","","Antares does not pay a fee for any of the ranking or award considerations above. Awards and rankings are per the following sources: KBRA Direct Lending Deals 2023 league table (published January 18, 2024); KBRA Direct Lending Deals 2024 league table (published January 23, 2025); KBRA Direct Lending Deals 2025 league table (published January 23, 2026); Pitchbook’s Private Equity Lender League Table 2023 based on M&A volume (published March 18, 2024); Pitchbook’s Private Equity Lender League Table 2025 based on M&A volume (published March 30, 2026); Pitchbook’s Private Equity Lender League Table 2025 based on Add-on volume (published March 30, 2026); Creditflux CLO Awards 2023 (published May 4, 2023); Creditflux CLO Awards 2024 (published May 16, 2024); DealCatalyst Private Credit CLO of the Year 2025 (published April 28, 2025).The CreditFlux awards are determined using blended outperformance as well as volatility-adjusted weighted performance. CLOs are ranked relative to peers by up to 10 performance metrics. The metrics used are: change in junior OC; headroom in junior OC; WARF; average collateral value; weighted average spread; cash-on-cash return to equity; equity volatility; multiples of money; and leverage. Day-one arbitrage is considered for new CLOs. 80 CLO managers submitted performance data for the awards. The Pitchbook awards are based on deal counts submitted that meet their criteria. Select roles in transactions include the following roles: bookrunners, lead arrangers, mandated lead arrangers and agents only; documentation and syndication agents are still being explored for future inclusion. The KBRA Award is exclusive to private lending to sponsor-backed companies across the middle-market spectrum, as well as borrowers seeking >=$1B in private loans. KBRA rankings are counts by lenders, private equity firms and advisors across direct lending loans tracked by KBRA DLD. The information highlights closings and relationships among many key players in the market. KBRA DLD’s coverage of the U.S. sponsored direct lending market is comprehensive, but rankings are not a definitive list of all transactions. KBRA DLD gleans as much information from the market as possible, but many private financings close under the radar. Syndicated and rated loans are excluded. For the DealCatalyst Award, LSTA members and confirmed investors in U.S. CLOs were encouraged to nominate their selections. For the category (“Private Credit CLO of the Year”), the U.S. CLO had to be a Private Credit (Middle-market) CLO and issued (closed) in calendar year 2024 (37 deals were submitted). All deals were cleaned and verified using data from various recognized data providers. Once verification and cleaning had taken place, a weighting was applied (as per the methodology) so that any arranger organization’s votes would carry a weight of 6, manager/issuer/investor votes would carry a weight of 3 and remaining organizations would carry a weight of 2. Points were then allocated to each deal according to this weighting. As per the methodology, each arranger organization was given an allowance of 6 votes, manager/issuer/investor organizations 3 votes and other member organizations 2 votes. Once all valid votes, points and weightings had been accumulated and verified, the points totals were calculated and sorted in descending order for each category. This provided the final winners and highly commended organizations and deals for the awards.","","ANTARES CAPITAL AWARDS","17. Antaresdoesnotpayafeeforanyoftherankingorawardconsiderationsabove.","actual","","","","17","","","",""
"PAIR_4CD6D32DA6ED1868A7B2FEFA","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Antares Core Business Loans","","1","","","","","","","","","","","","","","","","","","","","means, collectively, (i) Private Credit loans made by the Antares Division and the Platform Balance Sheet consisting of senior secured loans (including, without limitation, first lien loans, second lien loans and unitranche loans) to private equity sponsored companies, (ii) on and after December 31, 2014, MMGP Loans (iii) on and after the Divestiture Date, commercial loans made through GE Capital businesses, other than Antares Division, whose assets were combined with the Antares Division as part of the GE Capital divestiture, and (iv) on and after November 30, 2017 through March 31, 2019, ABCS Loans.","","","“AntaresCoreBusiness Loans”means,collectively,(i)PrivateCreditloansmadeby","actual","","","","ANTARES_CORE_BUSINESS_LOANS","","","",""
"PAIR_2667EFB28D4BA4BFD210EF9D","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Default Event","","1","","","","","","","","","","","","","","","","","","","","means (i) a payment default on principal or interest occurred and was continuing for no less than 90 days, (ii) a bankruptcy event occurred or (iii) such loan was written down or forgiven, in whole or in part, or its lien position subordinated in connection with a distressed restructuring or exchange or otherwise, or (iv) failure to recover the full principal balance of the loan after collection efforts have been substantially exhausted (e.g. sale of the business, liquidation, or final partial repayment below par).","","","“DefaultEvent”means(i)apaymentdefaultonprincipalorinterestoccurredandwas","actual","","","","DEFAULT_EVENT","","","",""
"PAIR_B3FE9C38CD3EDC11F72E677B","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Antares Default Rate","Default Rate","","1","","","","","","","","","","","","","","","","","","","","is the quotient of (i) cumulative Defaulted Loan Balance divided by (ii) cumulative Invested Capital, annualized by dividing such result by the number of years since 2007, as of the reporting period.","","","“DefaultRate”isthequotientof(i)cumulativeDefaultedLoanBalancedividedby(ii)","actual","","","","DEFAULT_RATE","","","",""
"PAIR_EB84727239B7DA7EC42D0AF3","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Defaulted Loan","","1","","","","","","","","","","","","","","","","","","","","means Antares Core Business Loans or Private Credit Composite Loans with respect to which a Default Event occurred on or after January 1, 2007.","","","“Defaulted Loan” means Antares Core Business Loans or Private Credit Composite","actual","","","","DEFAULTED_LOAN","","","",""
"PAIR_79D075DB84DFAA9F68963C81","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Defaulted Loan Balance","","1","","","","","","","","","","","","","","","","","","","","means for any Defaulted Loan on any applicable date of determination, the funded, outstanding principal balance of such loan. The Defaulted Loan Balance includes over-advances outstanding with respect to revolving loans and excludes undrawn letters of credit.","","","“Defaulted Loan Balance” means for any Defaulted Loan on any applicable date of","actual","","","","DEFAULTED_LOAN_BALANCE","","","",""
"PAIR_037BC488258FDF5EC8EFD505","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Invested Capital","","1","","","","","","","","","","","","","","","","","","","","is calculated as the sum of (i) the ending aggregate loan balance of the Antares Core Business Loans as of December 31, 2016 of $13.1B, plus (ii) from and after January 1, 2017, cumulative funded new money at the time of close for originations of Antares Core Business Loans (excluding maturity extensions and refinances) marked as held for investment by the Platform Balance Sheet, plus, for Private Credit Composite Loans, (iii) from and after January 1, 2017, cumulative funded amount at the time of purchase for ACA advised portfolios, and (iv) purchases of investments per the consolidated statements of cash flows for ACCA advised portfolios (i.e., BDCs).","","","“InvestedCapital”iscalculatedasthesumof(i)the endingaggregateloanbalanceof","actual","","","","INVESTED_CAPITAL","","","",""
"PAIR_2489550FB0C267C68FAD7523","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Liquid Credit","","1","","","","","","","","","","","","","","","","","","","","to the broadly syndicated loans and high yield bonds held within vehicles managed by Antares Liquid Credit Strategies LLC (“ALCS”) or Antares Capital Credit Advisers LLC (“ACCA”).","","","“Liquid Credit” to the broadly syndicated loans and high yield bonds held within","actual","","","","LIQUID_CREDIT","","","",""
"PAIR_C25AF2A481A5E2C509B5398A","ACCEPT_A","The page-8 note on loss performance was transcribed by both lanes under two row labels, so it did not pair. Lane A's row keeps the printed opening word Note in the text and names the note by what it is about; lane B's copy of the same note is rejected as a duplicate.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_9C65EA3D54B240BD530319BF","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Antares Loss Rate","Loss Rate","","1","","","","","","","","","","","","","","","","","","","","is the quotient of (i) cumulative Realized Losses divided by (ii) cumulative Invested Capital, annualized by dividing such result by the number of years since 2007, as of the reporting period.","","","“LossRate”isthequotientof(i)cumulativeRealizedLossesdividedby(ii)cumulative","actual","","","","LOSS_RATE","","","",""
"PAIR_39FC90FF6748DFD98EEF34A4","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Net Credit Costs","","1","","","","","","","","","","","","","","","","","","","","means the aggregate amount of accounting reserves recorded through the Realization Date, net of reversals of accounting reserves related to cash receipts up to the amount of the aggregate reserve (upon receipt of cash proceeds). Net Credit Costs are adjusted to (i) exclude impacts of purchase accounting resulting from the August 2015 purchase of the Antares Division and other assets from GE Capital, (ii) include gains and losses on equity positions received as part of a distressed restructuring or exchange of a Defaulted Loan, and (iii) include estimated Net Credit Costs for a single unitranche loan that became a Defaulted Loan in 2016.","","","“Net Credit Costs” means the aggregate amount of accounting reserves recorded","actual","","","","NET_CREDIT_COSTS","","","",""
"PAIR_0AD8A4E7CAAE9105E800A238","REJECT","The same page-8 loss-performance note, transcribed by lane B under the row label Note; lane A's transcription of it is accepted, so this copy would publish the note twice.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_BC96A96AA91E920A6B0236E5","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Private Credit","","1","","","","","","","","","","","","","","","","","","","","refers to the business of arranging, structuring and/or investing in senior secured loans of private equity sponsored middle-market companies (known as “Private Credit”). Private Credit excludes Liquid Credit but can include broadly syndicated loans either originated or purchased by the Antares Lending Platform.","","","“Private Credit” refers to the business of arranging, structuring and/or investing in","actual","","","","PRIVATE_CREDIT","","","",""
"PAIR_62D50B8855B679E673AF5EC7","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Private Credit Composite Portfolio","","1","","","","","","","","","","","","","","","","","","","","refers to the portfolio comprised of Private Credit loans (“Private Credit Composite Loans”) which are held by discretionary portfolios advised by ACA and ACCA that employ substantially similar investment policies, objectives, and strategies in that they invest in term loans and unfunded obligations such as delayed draw term loans and revolvers. The Private Credit Composite Portfolio does not include loans held in non-discretionary advised portfolios or portfolios of advised clients whose investment strategy is to invest solely in unfunded obligations. If such loans were included, the Loss Rate and Default Rate shown would differ. The Private Credit Composite Portfolio pertains to Antares’ Private Credit strategy.","","","“PrivateCreditCompositePortfolio”referstotheportfoliocomprisedofPrivateCredit","actual","","","","PRIVATE_CREDIT_COMPOSITE_PORTFOLIO","","","",""
"PAIR_DF9850F24729DD7CD1A1715D","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Realization Date","","1","","","","","","","","","","","","","","","","","","","","refers to the date(s) on which a Defaulted Loan became Realized, in whole or in part. Note that prior to 2024, such date coincides with the year in which collection efforts were deemed to have been substantially exhausted.","","","wholeorinpart.Notethatpriorto2024,suchdatecoincideswiththeyearinwhich","actual","","","","REALIZATION_DATE","","","",""
"PAIR_513D10C8A47ADDE5F68F59AE","CONFIRM","Sampled exact pair: both lanes agree on the cell and, after the backfill, on its qualifiers.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_43771119F688F2CA7A40816D","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Realized Loss","","1","","","","","","","","","","","","","","","","","","","","means for any Realized loan, as of the reporting date (i) the Net Credit Costs for Antares Core Business Loans, and (ii) proceeds (including the fair value of restructured securities, if applicable) less amortized cost for Private Credit Composite Loans; in all cases net of cash interest received over the life of the loan through the applicable Realization Date.","","","“RealizedLoss”meansforanyRealizedloan,asofthereportingdate(i)theNetCredit","actual","","","","REALIZED_LOSS","","","",""
"PAIR_096B9F9D351808B0084CDD83","MERGE","Backfill 2026-09-01: both lanes transcribed the defined term identically; the key is the term in upper snake case, the text starts at the defined term, and the quote is the term's first printed line.","2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Antares Historical Default Rate & Loss Performance Disclosures","Sources of data","","1","","","","","","","","","","","","","","","","","","","","Sources of data include (i) unaudited carve-out financial information prepared by General Electric Capital Corporation (“GE Capital”) in connection with its divestiture of its Antares division (“Antares Division”) and certain other assets on August 21, 2015 (the “Divestiture Date”), (ii) post-divestiture audited and unaudited financial information prepared by Antares Holdings LP, together with its consolidated subsidiaries whose equity securities or whose subordinated notes or other interests that constitute the economic equity therein, as applicable, are directly or indirectly majority owned by Antares Holdings LP (the “Platform Balance Sheet”), (iii) with respect to loans (“MMGP Loans”) held under the Middle Market Growth Program (“MMGP”) entered into by General Electric Capital Corporation with LStar Financing Investments, Ltd. (Bermuda) and LStar Financial Investments, LLC (Delaware) and as restructured and recapitalized post-divestiture, unaudited financial information held by the Platform Balance Sheet with respect thereto, (iv) prior to March 31, 2019 with respect to loans (“ABCS Loans”) held under the Antares Bain Capital Complete Financing Solution joint venture (“ABCS”) entered into by an affiliate of the Platform Balance Sheet with Bain Capital Credit, audited and unaudited financial information prepared by the Platform Balance Sheet and (v) commencing in 2017, with respect to the Private Credit Composite Portfolio (as defined below), unaudited financial information prepared by the Platform Balance Sheet and third-party fund administrators.","","","Sources of data include (i) unaudited carve-out financial information prepared by","actual","","","","SOURCES_OF_DATA","","","",""
